term_str,n,n_chars,p,i,max_pos,n_pos,max_pos_group,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
rotting,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,rot,rot,rot,0.011925701554741572,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
routine,5,7,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,routin,routin,routin,0.04065168724399644,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
row,74,3,9.490476819510368e-05,13.363159901641229,NN,4,NN,0,row,row,row,0.0236803722623925,120.29961798379183,1,0,0,0,0,1,0,0,0,0,-1
rubbish,4,7,5.1299874700056045e-06,17.572613267270178,JJ,3,JJ,0,rubbish,rubbish,rub,0.020201450664939977,24.199394197802246,0,0,1,0,0,1,0,0,0,0,-1
rubble,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,rubbl,rubbl,rubbl,0.4735205029088566,8.049848549450562,0,0,0,1,0,1,0,1,0,0,-1
rue,13,3,1.6672459277518214e-05,15.872173549129087,NNP,2,NN,0,rue,rue,rue,0.06540857140245658,36.6974553917507,0,0,0,0,0,1,0,1,0,0,-1
ruin,15,4,1.9237453012521015e-05,15.66572267166166,VB,4,VB,0,ruin,ruin,ruin,0.029390725590593223,56.542314807023104,0,0,0,1,0,1,0,1,0,0,-1
ruined,13,6,1.6672459277518214e-05,15.872173549129087,VBN,3,VB,0,ruin,ruin,ruin,0.026031728768235285,50.49458623894591,1,0,1,1,0,1,0,1,0,0,-1
rule,30,4,3.847490602504203e-05,14.66572267166166,NN,3,NN,0,rule,rule,rul,0.02783744790173595,85.14980899189591,0,0,0,1,0,0,0,0,0,1,0
rumor,2,5,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,rumor,rumor,rum,0.08930837230301775,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
runaway,1,7,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,runaway,runaway,runaway,0.04820268592485367,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
rupture,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,ruptur,ruptur,rupt,0.05439086857736867,8.049848549450562,0,0,0,1,0,1,0,1,1,0,-1
ruthless,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,ruthless,ruthless,ruthless,0.013208345271605925,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
sacrifices,4,10,5.1299874700056045e-06,17.572613267270178,JJ,2,JJ,0,sacrific,sacrific,sacr,0.03222398397069649,24.199394197802246,0,0,1,1,0,1,0,1,0,0,-1
sadly,22,5,2.8214931085030823e-05,15.113181648632882,NN,5,NN,0,sadli,sad,sad,0.029381968541691936,69.83862386414849,0,0,0,0,0,1,0,1,0,0,-1
sadness,26,7,3.334491855503643e-05,14.872173549129087,NN,2,NN,0,sad,sad,sad,0.043693069414049004,74.55840909126398,0,0,0,0,0,1,0,1,0,1,-1
safe,59,4,7.566731518258266e-05,13.689970217908337,JJ,5,JJ,0,safe,safe,saf,0.027175156418303696,103.67724772829698,0,0,0,0,1,0,1,0,0,1,1
safeguard,1,9,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,safeguard,safeguard,safeguard,0.035152177071836516,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
saint,11,5,1.4107465542515412e-05,16.11318164863288,NNP,3,NN,0,saint,saint,saint,0.04138864726264545,36.6974553917507,0,1,0,0,1,0,1,0,1,1,1
salary,14,6,1.7954956145019616e-05,15.765258345212574,NN,3,NN,0,salari,salari,sal,0.06307091980014973,50.49458623894591,0,1,0,0,1,0,1,0,0,1,1
salutary,1,8,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,salutari,salutari,salut,0.02563646034856867,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
salute,6,6,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,salut,salut,salut,0.021204307303111763,28.639602272815992,0,0,0,0,1,0,1,0,0,0,1
salvation,2,9,2.5649937350028022e-06,18.572613267270178,NNP,1,NN,0,salvat,salvat,salv,0.04298194803346085,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
sanctuary,3,9,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,sanctuari,sanctuari,sanctu,0.02819575546835197,19.394658146188217,0,1,0,0,1,0,1,0,0,1,1
sap,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sap,sap,sap,0.035936823881475725,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
sarcasm,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,sarcasm,sarcasm,sarcasm,0.06290857847573704,19.394658146188217,1,0,1,0,0,1,0,1,0,0,-1
satisfied,31,9,3.975740289254344e-05,14.618416956883303,VBN,5,VB,0,satisfi,satisfi,satisfy,0.021893568994398687,83.15726516950573,0,0,0,0,1,0,1,0,0,0,1
saturated,1,9,1.2824968675014011e-06,19.572613267270178,VBD,1,VB,0,satur,satur,sat,0.02630669460604759,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
savage,13,6,1.6672459277518214e-05,15.872173549129087,NN,3,NN,0,savag,savag,sav,0.05340057813634279,47.279204545631984,1,0,0,1,0,1,0,0,0,0,-1
savagery,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,savageri,savageri,savagery,0.019350597474640775,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
save,71,4,9.105727759259948e-05,13.422866147765497,VB,6,VB,0,save,save,sav,0.0184287948479743,119.3217965614323,0,0,0,0,1,0,1,0,0,1,1
savor,2,5,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,savor,savor,sav,0.02069077525549993,14.099697098901123,0,1,1,0,1,0,1,1,0,1,1
scandal,9,7,1.154247180751261e-05,16.402688265827866,NN,1,NN,0,scandal,scandal,scand,0.07539567792980545,43.919311932074244,0,0,0,1,0,1,0,0,0,0,-1
scar,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,scar,scar,scar,0.029379009304564094,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
scarce,5,6,6.412484337507005e-06,17.250685172382816,JJ,3,JJ,0,scarc,scarc,scarc,0.02935631068710115,28.639602272815992,0,0,0,1,0,1,0,1,0,0,-1
scarcely,122,8,0.00015646461783517095,12.641875929707293,RB,2,RB,0,scarc,scarc,scarc,0.0186668852086637,134.90720152615742,0,0,0,0,0,1,0,1,0,0,-1
scare,1,5,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,scare,scare,scar,0.05439086857736867,8.049848549450562,1,1,0,1,0,1,0,0,1,0,-1
scholarship,3,11,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,scholarship,scholarship,scholarship,0.023433833110165864,19.394658146188217,0,0,0,0,1,0,1,0,0,0,1
scientific,11,10,1.4107465542515412e-05,16.11318164863288,JJ,3,JJ,0,scientif,scientif,sci,0.03187393425995836,43.919311932074244,0,0,0,0,0,0,1,0,0,1,1
scientist,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,scientist,scientist,sci,0.01774334522772367,14.099697098901123,0,1,0,0,0,0,1,0,0,1,1
scold,2,5,2.5649937350028022e-06,18.572613267270178,VBD,2,VB,0,scold,scold,scold,0.02063652339409948,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
scolding,5,8,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,scold,scold,scold,0.02990455646047436,24.199394197802246,1,0,0,0,0,1,0,0,0,0,-1
scorching,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,scorch,scorch,scorch,0.012777537380080257,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
score,9,5,1.154247180751261e-05,16.402688265827866,NN,1,NN,0,score,score,scor,0.03188493393850979,43.919311932074244,0,1,0,0,1,0,1,0,1,0,1
scorn,14,5,1.7954956145019616e-05,15.765258345212574,NN,5,NN,0,scorn,scorn,scorn,0.059925403380499474,50.49458623894591,1,0,0,0,0,1,0,0,0,0,-1
scourge,1,7,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,scourg,scourg,scourg,0.02775809844638125,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
scream,11,6,1.4107465542515412e-05,16.11318164863288,NN,3,NN,0,scream,scream,scream,0.06686133814567428,47.279204545631984,1,0,1,1,0,1,0,0,1,0,-1
screaming,2,9,2.5649937350028022e-06,18.572613267270178,VBG,1,VB,0,scream,scream,screaming,0.0348026231284136,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
screech,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,screech,screech,screech,0.031564142228383496,14.099697098901123,0,0,0,1,0,1,0,0,1,0,-1
screwed,4,7,5.1299874700056045e-06,17.572613267270178,VBD,1,VB,0,screw,screw,screwed,0.02598580958764541,24.199394197802246,1,0,0,0,0,1,0,0,0,0,-1
scrub,2,5,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,scrub,scrub,scrub,0.01978554462080865,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
scum,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,scum,scum,scum,0.040655800754800825,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
seal,61,4,7.823230891758547e-05,13.641875929707293,NNP,2,NN,0,seal,seal,seal,0.23986293981078102,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
secluded,10,8,1.282496867501401e-05,16.250685172382816,JJ,3,JJ,0,seclud,seclud,seclud,0.028795367752345362,43.919311932074244,0,0,0,0,0,1,0,1,0,0,-1
seclusion,6,9,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,seclus,seclus,seclud,0.013624352248895542,32.789316292376434,0,0,0,1,0,1,1,0,0,0,0
secrecy,4,7,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,secreci,secreci,secrecy,0.033052269269561084,19.394658146188217,0,0,0,0,0,0,0,0,1,1,0
sedition,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sedit,sedit,sedit,0.02854556223209419,8.049848549450562,1,0,0,0,0,1,0,1,0,0,-1
seize,7,5,8.977478072509808e-06,16.765258345212576,VB,1,VB,0,seiz,seiz,seiz,0.037244449622590846,32.789316292376434,0,0,0,1,0,1,0,0,0,0,-1
selfish,31,7,3.975740289254344e-05,14.618416956883303,JJ,2,JJ,0,selfish,selfish,self,0.03656237195419058,74.55840909126398,1,0,1,0,0,1,0,0,0,0,-1
senile,5,6,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,senil,senil,senil,0.055334605127491075,19.394658146188217,0,0,0,1,0,1,0,1,0,0,-1
seniority,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,senior,senior,seny,0.032590479957289725,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
sensational,3,11,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,sensat,sensat,sens,0.05834264344120362,19.394658146188217,0,0,0,0,1,0,1,0,0,0,1
senseless,8,9,1.0259974940011209e-05,16.572613267270178,NN,2,NN,0,senseless,senseless,senseless,0.02265565869662541,32.789316292376434,1,0,1,1,0,1,0,1,1,0,-1
sensual,6,7,7.694981205008407e-06,16.987650766549024,JJ,3,JJ,0,sensual,sensual,sens,0.023937665225073717,28.639602272815992,0,1,0,0,1,1,1,0,1,1,0
sensuality,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sensual,sensual,sens,0.016982802846942112,8.049848549450562,0,1,0,0,1,0,1,0,0,0,1
sensuous,5,8,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,sensuou,sensuous,sensu,0.04102226595966081,24.199394197802246,0,0,0,0,1,0,1,0,0,0,1
sentence,59,8,7.566731518258266e-05,13.689970217908337,NN,1,NN,0,sentenc,sentenc,sent,0.018010806868191547,110.3841583381316,1,1,1,1,0,1,0,1,0,0,-1
sentinel,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sentinel,sentinel,sentinel,0.01677051781135534,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
septic,1,6,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,septic,septic,sept,0.045223868255340235,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
serene,10,6,1.282496867501401e-05,16.250685172382816,JJ,4,JJ,0,seren,seren,ser,0.03178476969944699,43.919311932074244,0,0,0,0,0,1,0,0,0,1,-1
serenity,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,seren,seren,ser,0.020747032343944746,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
seriousness,2,11,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,serious,serious,sery,0.0490404009169948,14.099697098901123,0,0,0,1,0,0,0,1,0,0,0
sermon,6,6,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,sermon,sermon,sermon,0.04069823815687417,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
servant,14,7,1.7954956145019616e-05,15.765258345212574,NN,2,NN,0,servant,servant,serv,0.022335308431268314,59.39491078350141,0,0,0,0,0,1,0,0,0,1,-1
serve,17,5,2.180244674752382e-05,15.485150426019839,VB,3,VB,0,serv,serv,serv,0.030325255248006843,53.57863258475287,0,0,0,0,0,1,0,0,0,1,-1
servile,3,7,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,servil,servil,servil,0.03887758032052977,19.394658146188217,0,0,1,1,0,1,0,1,0,0,-1
setback,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,setback,setback,setback,0.03120096336996342,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
sex,45,3,5.771235903756305e-05,14.080760170940504,NN,4,NN,0,sex,sex,sex,0.020573126744487347,95.96521941097429,0,1,0,0,1,0,1,0,0,1,1
shabby,19,6,2.4367440482526622e-05,15.324685753826593,NN,6,NN,0,shabbi,shabbi,shabby,0.03241970976093238,64.79757679120898,0,0,1,0,0,1,0,0,0,0,-1
shady,8,5,1.0259974940011209e-05,16.572613267270178,JJ,2,JJ,0,shadi,shadi,shady,0.022525986683258142,36.6974553917507,0,0,0,1,0,1,0,0,0,0,-1
shaking,56,7,7.181982458007846e-05,13.765258345212574,VBG,3,VB,0,shake,shake,shak,0.020910803120193628,115.10979539043991,0,0,0,1,0,1,0,0,0,0,-1
shaky,6,5,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,shaki,shaki,shaky,0.03226929900546606,32.789316292376434,1,1,0,1,0,1,0,0,0,0,-1
shame,29,5,3.719240915754063e-05,14.714632272142607,NN,4,NN,0,shame,shame,sham,0.026831837742102686,83.15726516950573,0,0,1,1,0,1,0,1,0,0,-1
shameful,2,8,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,shame,shame,sham,0.08826101470360641,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
shameless,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,shameless,shameless,shameless,0.020747032343944746,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
shanghai,2,8,2.5649937350028022e-06,18.572613267270178,NNP,1,NN,0,shanghai,shanghai,shangha,0.04133005174438519,14.099697098901123,0,0,1,1,0,1,0,0,0,0,-1
share,43,5,5.514736530256025e-05,14.14634851256808,NN,3,NN,0,share,share,shar,0.01943046433324829,102.21979363769583,0,1,0,0,1,0,1,0,0,1,1
shatter,2,7,2.5649937350028022e-06,18.572613267270178,VB,1,VB,0,shatter,shatter,shat,0.03776704580062801,14.099697098901123,1,0,0,1,0,1,0,1,1,0,-1
shattered,7,9,8.977478072509808e-06,16.765258345212576,JJ,2,JJ,0,shatter,shatter,shat,0.039193628044336085,36.6974553917507,0,0,0,0,0,1,0,1,0,0,-1
shell,49,5,6.284234650756866e-05,13.95790342315497,NN,6,NN,0,shell,shell,shel,0.022566000012159766,105.09462180139964,1,0,0,1,0,1,0,1,1,0,-1
shelter,8,7,1.0259974940011209e-05,16.572613267270178,NN,2,NN,0,shelter,shelter,shelt,0.02607269999133993,40.39878839560449,0,0,0,0,0,0,1,0,0,1,1
shepherd,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,shepherd,shepherd,shepherd,0.020417381213600566,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
shining,37,7,4.745238409755184e-05,14.363159901641229,VBG,4,VB,0,shine,shine,shin,0.025651605392213353,97.59515358241796,0,1,0,0,1,0,1,0,0,0,1
shipwreck,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,shipwreck,shipwreck,shipwreck,0.019420923805620206,14.099697098901123,0,0,0,1,0,1,0,1,0,0,-1
shiver,13,6,1.6672459277518214e-05,15.872173549129087,NN,2,NN,0,shiver,shiver,shiv,0.030815241379877584,56.542314807023104,1,1,0,1,0,1,0,1,0,0,-1
shock,43,5,5.514736530256025e-05,14.14634851256808,NN,5,NN,0,shock,shock,shock,0.028803630174972297,99.17999619303959,1,0,0,1,0,1,0,0,1,0,-1
shoddy,3,6,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,shoddi,shoddi,shoddy,0.036847448703350334,19.394658146188217,1,0,1,0,0,1,0,0,0,0,-1
shoot,24,5,3.077992482003363e-05,14.987650766549022,NN,6,NN,0,shoot,shoot,shoot,0.06947326436382108,64.79757679120898,1,0,0,1,0,1,0,0,0,0,-1
shooting,15,8,1.9237453012521015e-05,15.66572267166166,VBG,4,VB,0,shoot,shoot,shoot,0.048814484347266866,50.49458623894591,1,0,0,1,0,1,0,0,0,0,-1
shopping,6,8,7.694981205008407e-06,16.987650766549024,VBG,3,VB,0,shop,shop,shop,0.04497834229320533,32.789316292376434,0,1,0,0,1,0,1,0,1,1,1
shot,65,4,8.336229638759107e-05,13.550245454241724,NN,6,NN,0,shot,shot,shot,0.06364502434060884,110.3841583381316,1,0,0,1,0,1,0,1,1,0,-1
shoulder,129,8,0.00016544209590768074,12.561386011846924,NN,4,NN,0,shoulder,shoulder,should,0.018221362585744947,136.94599873653019,0,0,0,0,0,0,1,0,0,1,1
shout,27,5,3.462741542253783e-05,14.81772576510671,NN,3,NN,0,shout,shout,shout,0.031952025868539756,67.36055703940377,1,0,0,0,0,0,0,0,1,0,0
shove,11,5,1.4107465542515412e-05,16.11318164863288,VB,2,VB,0,shove,shove,shov,0.03363383728105398,43.919311932074244,1,0,0,0,0,1,0,0,0,0,-1
shriek,6,6,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,shriek,shriek,shriek,0.044835777746319395,28.639602272815992,1,0,0,1,0,1,0,1,1,0,-1
shrill,9,6,1.154247180751261e-05,16.402688265827866,JJ,2,JJ,0,shrill,shrill,shrill,0.05484308938881013,36.6974553917507,1,0,0,1,0,1,0,0,1,0,-1
shrink,4,6,5.1299874700056045e-06,17.572613267270178,VB,2,VB,0,shrink,shrink,shrink,0.03153152056076566,24.199394197802246,0,0,0,1,0,1,0,1,0,0,-1
shudder,5,7,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,shudder,shudder,shud,0.027429642928416327,28.639602272815992,0,0,0,1,0,1,0,0,0,0,-1
shun,1,4,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,shun,shun,shun,0.10062310686813203,8.049848549450562,1,0,1,0,0,1,0,1,0,0,-1
sick,100,4,0.0001282496867501401,12.928757077495455,JJ,8,JJ,0,sick,sick,sick,0.04674078769218158,120.29961798379183,0,0,1,0,0,1,0,1,0,0,-1
sickening,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,sicken,sicken,sick,0.04939993332571596,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
sickly,5,6,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,sickli,sick,sick,0.0380142008064447,28.639602272815992,0,0,1,0,0,1,0,1,0,0,-1
sickness,8,8,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,sick,sick,sick,0.05119541627908856,28.639602272815992,0,0,1,1,0,1,0,1,0,0,-1
silly,47,5,6.027735277256585e-05,14.018024415592542,JJ,5,JJ,0,silli,silli,sil,0.02880425720178675,106.47299936826509,0,0,0,0,1,1,0,0,0,0,-1
simplify,1,8,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,simplifi,simplifi,simpl,0.020483075189441636,8.049848549450562,0,1,0,0,1,0,1,0,1,1,1
sin,18,3,2.308494361502522e-05,15.402688265827866,NN,3,NN,0,sin,sin,sin,0.039932972210550435,59.39491078350141,1,0,1,1,0,1,0,1,0,0,-1
sincere,8,7,1.0259974940011209e-05,16.572613267270178,JJ,3,JJ,0,sincer,sincer,sint,0.027817436932804338,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
sinful,3,6,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,sin,sin,sin,0.06950185511921127,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
sing,26,4,3.334491855503643e-05,14.872173549129087,VBG,5,VB,0,sing,sing,sing,0.029687476618164566,74.55840909126398,0,1,0,0,1,0,1,1,0,1,1
sinister,12,8,1.5389962410016814e-05,15.987650766549022,NN,4,NN,0,sinist,sinist,sin,0.022197532137680935,47.279204545631984,1,0,1,1,0,1,0,0,0,0,-1
sinning,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sin,sin,sin,0.03156803352725711,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
sir,109,3,0.00013979215855765273,12.804428942493253,NN,8,NN,0,sir,sir,sir,0.03840239424144152,116.20918329610325,0,0,0,0,0,0,1,0,0,1,1
siren,3,5,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,siren,siren,sir,0.09073536864359809,19.394658146188217,0,0,0,1,0,1,0,0,0,0,-1
sisterhood,2,10,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,sisterhood,sisterhood,sist,0.018678144680308616,14.099697098901123,1,0,0,0,0,0,1,1,1,1,1
skirmish,4,8,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,skirmish,skirmish,skirm,0.0691050879696294,24.199394197802246,1,0,0,0,0,1,0,0,0,0,-1
slam,5,4,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,slam,slam,slam,0.03414728334467147,28.639602272815992,1,0,0,1,0,1,0,0,1,0,-1
slander,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,slander,slander,sland,0.017928393205903257,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
slap,4,4,5.1299874700056045e-06,17.572613267270178,VB,2,VB,0,slap,slap,slap,0.04586161692163809,24.199394197802246,1,0,0,0,0,1,0,0,1,0,-1
slaughter,3,9,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,slaughter,slaughter,slaught,0.01741550458027191,19.394658146188217,1,0,1,1,0,1,0,1,1,0,-1
slave,12,5,1.5389962410016814e-05,15.987650766549022,NN,5,NN,0,slave,slave,slav,0.024420666481771377,43.919311932074244,1,0,0,1,0,1,0,1,0,0,-1
slavery,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,slaveri,slaveri,slavery,0.05546543894033268,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
slip,27,4,3.462741542253783e-05,14.81772576510671,NN,2,NN,0,slip,slip,slip,0.024646729378580087,81.10459164805162,0,0,0,0,0,1,0,0,1,0,-1
sloppy,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sloppi,sloppi,sloppy,0.027012914595471685,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
slug,1,4,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,slug,slug,slug,0.3659022067932074,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
sluggish,3,8,3.8474906025042036e-06,17.987650766549024,JJ,2,JJ,0,sluggish,sluggish,slug,0.029169156461069497,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
slum,3,4,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,slum,slum,slum,0.03633891714507741,19.394658146188217,0,0,1,0,0,1,0,0,0,0,-1
slump,1,5,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,slump,slump,slump,0.045223868255340235,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
sly,2,3,2.5649937350028022e-06,18.572613267270178,RB,1,RB,0,sli,sli,sly,0.03584514554759996,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
smack,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,smack,smack,smack,0.1059190598611916,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
smash,2,5,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,smash,smash,smash,0.0826216192407999,14.099697098901123,1,0,0,1,0,1,0,0,0,0,-1
smell,38,5,4.8734880965053245e-05,14.324685753826593,NN,3,NN,0,smell,smell,smel,0.021155702780758068,88.96394827675151,1,0,1,0,0,1,0,0,0,0,-1
smelling,9,8,1.154247180751261e-05,16.402688265827866,NN,3,NN,0,smell,smell,smel,0.04674301155362443,40.39878839560449,0,0,1,0,0,1,0,0,0,0,-1
smile,117,5,0.00015005213349766392,12.702248547686775,NN,6,NN,0,smile,smile,smil,0.02175788344270699,136.18924360279928,0,0,0,0,1,0,1,0,1,1,1
smiling,65,7,8.336229638759107e-05,13.550245454241724,VBG,7,VB,0,smile,smile,smil,0.020603197220051852,123.0621890290302,0,0,0,0,1,0,1,0,0,0,1
smite,1,5,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,smite,smite,smit,0.01701870729270732,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
snake,16,5,2.0519949880022418e-05,15.572613267270178,NN,2,NN,0,snake,snake,snak,0.07613624037447461,47.279204545631984,0,0,1,1,0,1,0,0,0,0,-1
snarl,4,5,5.1299874700056045e-06,17.572613267270178,VB,2,VB,0,snarl,snarl,snarl,0.10856896693480941,24.199394197802246,1,0,1,0,0,1,0,0,0,0,-1
snarling,4,8,5.1299874700056045e-06,17.572613267270178,VBG,2,VB,0,snarl,snarl,snarl,0.04620182300914718,19.394658146188217,1,0,0,0,0,1,0,0,0,0,-1
sneak,2,5,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,sneak,sneak,sneak,0.06088768012331659,14.099697098901123,1,0,0,1,0,1,0,0,1,0,-1
sneer,5,5,6.412484337507005e-06,17.250685172382816,VB,2,VB,0,sneer,sneer,sne,0.052633912143977744,28.639602272815992,1,0,1,0,0,1,0,0,0,0,-1
sneeze,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,sneez,sneez,sneez,0.017730943941521065,8.049848549450562,0,0,1,0,0,1,0,0,1,0,-1
sob,11,3,1.4107465542515412e-05,16.11318164863288,NN,2,NN,0,sob,sob,sob,0.04431219108632651,40.39878839560449,0,0,0,0,0,1,0,1,0,0,-1
sobriety,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,sobrieti,sobrieti,sobry,0.03435371561287204,14.099697098901123,0,0,0,0,0,0,1,0,0,1,1
